,name,lat,lon,population,country
12054,Burlington,40.0783,-74.8524,9.832,United States
12055,Fort Oglethorpe,34.9318,-85.246,9.831,United States
12056,Sugar Grove,41.7758,-88.448,9.83,United States
12057,Danville,39.7607,-86.5081,9.819,United States
12058,Cuero,29.1023,-97.2871,9.816,United States
12059,Smithville,39.392,-94.5751,9.798,United States
12060,Lake Monticello,37.921,-78.3295,9.794,United States
12061,Chillicothe,39.7953,-93.5498,9.787,United States
12062,Union,38.4401,-90.9928,9.777,United States
12063,Mapleton,40.1187,-111.574,9.773,United States
12064,Bee Ridge,27.2855,-82.4731,9.772,United States
12065,Ellisville,38.5895,-90.5884,9.77,United States
12066,Carroll,42.0699,-94.8647,9.758,United States
12067,Littleton,42.535,-71.4891,9.754,United States
12068,New Port Richey East,28.2605,-82.693,9.753,United States
12069,Merrill,45.1818,-89.7004,9.75,United States
12070,Prospect,41.4993,-72.976,9.748,United States
12071,Orland,39.7461,-122.1855,9.747,United States
12072,Woodfield,34.0587,-80.9309,9.738,United States
12073,Park Forest Village,40.8,-77.9081,9.737,United States
12074,Progress,40.2905,-76.8382,9.737,United States
12075,South Huntington,40.8225,-73.3921,9.733,United States
12076,Manor,30.3563,-97.523,9.733,United States
12077,Russellville,34.5056,-87.7282,9.732,United States
12078,Steinbach,49.5171,-96.6833,9.729,Canada
12079,Fuller Heights,27.9226,-81.9978,9.719,United States
12080,Waggaman,29.9373,-90.2354,9.712,United States
12081,Marysville,42.9084,-82.4806,9.706,United States
12082,North Bend,43.4075,-124.2364,9.702,United States
12083,Garden City,33.5927,-79.007,9.702,United States
12084,Bull Mountain,45.4126,-122.8322,9.698,United States
12085,Hamburg,42.7233,-78.8348,9.696,United States
12086,Greenville,43.1797,-85.2533,9.696,United States
12087,Cody,44.5212,-109.055,9.696,United States
12088,Silsbee,30.3456,-94.1764,9.694,United States
12089,George Mason,38.8356,-77.3186,9.689,United States
12090,Hope,33.6682,-93.5895,9.688,United States
12091,Miles City,46.4059,-105.8385,9.686,United States
12092,Winfield,41.8776,-88.1506,9.685,United States
12093,Blacklick Estates,39.9049,-82.8655,9.684,United States
12094,Gifford,27.6747,-80.4102,9.683,United States
12095,Eidson Road,28.6677,-100.4787,9.68,United States
12096,Harleysville,40.2791,-75.3872,9.673,United States
12097,Tell City,37.9528,-86.7597,9.668,United States
12098,Coweta,35.968,-95.6543,9.668,United States
12099,Monticello,33.6258,-91.7934,9.665,United States
12100,White Marsh,39.3819,-76.4574,9.66,United States
12101,Harvard,42.4297,-88.6212,9.659,United States
12102,Middleton,42.6043,-71.0164,9.656,United States
12103,Winterville,35.5288,-77.3994,9.654,United States
12104,Boaz,34.1985,-86.1529,9.652,United States
12105,Kittery,43.0998,-70.7126,9.649,United States
12106,St. Pete Beach,27.7235,-82.7387,9.647,United States
12107,North Gates,43.1718,-77.7064,9.644,United States
12108,Mooresville,39.6038,-86.3674,9.641,United States
12109,Bernalillo,35.3127,-106.5537,9.638,United States
12110,Waterford,37.6429,-120.7553,9.632,United States
12111,Bishop,37.3665,-118.3958,9.63,United States
12112,Pella,41.4051,-92.9177,9.624,United States
12113,Rio del Mar,36.9608,-121.8808,9.621,United States
12114,Rayne,30.2403,-92.2668,9.621,United States
12115,Cameron,39.7469,-94.2364,9.612,United States
12116,Vega Alta,18.4152,-66.3211,9.609,Puerto Rico
12117,San Justo,-30.7829,-60.5833,9.607,Argentina
12118,Central City,37.2962,-87.128,9.605,United States
12119,Kendall Park,40.4138,-74.5626,9.601,United States
12120,Box Elder,44.1129,-103.0806,9.6,United States
12121,Clay,33.698,-86.6066,9.599,United States
12122,Marathon,24.7262,-81.0376,9.591,United States
12123,Rye Brook,41.0303,-73.6865,9.589,United States
12124,Roxborough Park,39.4492,-105.0746,9.588,United States
12125,Crestline,34.2486,-117.289,9.581,United States
12126,Roxboro,36.3905,-78.9811,9.577,United States
12127,Emmett,43.8685,-116.489,9.573,United States
12128,Charters Towers,-20.0809,146.2587,9.573,Australia
12129,Parsons,37.3405,-95.2959,9.572,United States
12130,Potsdam,44.6699,-74.9831,9.566,United States
12131,Brownfield,33.1757,-102.273,9.566,United States
12132,Hackettstown,40.854,-74.8257,9.554,United States
12133,Willoughby Hills,41.5873,-81.4333,9.55,United States
12134,Bryan,41.4706,-84.5484,9.546,United States
12135,New Baltimore,38.7495,-77.7151,9.546,United States
12136,Cheat Lake,39.6672,-79.8565,9.54,United States
12137,Mount Holly,39.995,-74.7863,9.536,United States
12138,Columbia City,41.1612,-85.4855,9.535,United States
12139,Amityville,40.6696,-73.4156,9.524,United States
12140,Howell,42.6078,-83.9339,9.524,United States
12141,Mound,44.9336,-93.6608,9.517,United States
12142,Conning Towers Nautilus Park,41.3855,-72.0686,9.515,United States
12143,Fort Valley,32.5522,-83.8817,9.515,United States
12144,Winslow,35.0252,-110.7098,9.508,United States
12145,Gig Harbor,47.3352,-122.5968,9.507,United States
12146,Jennings,30.2233,-92.6582,9.507,United States
12147,Rockcreek,45.5525,-122.8757,9.503,United States
12148,Lantana,33.092,-97.1216,9.503,United States
12149,Bardmoor,27.8575,-82.7534,9.494,United States
12150,Beecher,43.0903,-83.7039,9.49,United States
12151,Oxford,36.3156,-78.5848,9.488,United States
12152,DuPont,47.1079,-122.6496,9.487,United States
12153,Warrenton,38.8188,-91.1367,9.487,United States
12154,Wilmore,37.8787,-84.6544,9.478,United States
12155,Reedsburg,43.5346,-89.997,9.476,United States
12156,Dunn Loring,38.8945,-77.2315,9.473,United States
12157,Baker City,44.7749,-117.832,9.473,United States
12158,Augusta,37.6955,-96.9921,9.466,United States
12159,Francisville,39.1067,-84.7277,9.458,United States
12160,Linganore,39.4111,-77.3026,9.45,United States
12161,Craig,40.517,-107.5558,9.447,United States
12162,Stansbury Park,40.6356,-112.3054,9.446,United States
12163,St. Francis,42.9716,-87.8729,9.442,United States
12164,Platte City,39.358,-94.7663,9.441,United States
12165,Alexandria,38.9622,-84.386,9.438,United States
12166,Springfield,30.1713,-85.6089,9.437,United States
12167,Harrisonville,38.653,-94.3467,9.435,United States
12168,Wellington,40.7007,-105.0057,9.429,United States
12169,Clinton,35.0005,-78.3311,9.428,United States
12170,Clarion,41.2106,-79.3803,9.424,United States
12171,Siler City,35.7252,-79.4558,9.424,United States
12172,Lakes,61.6053,-149.3067,9.424,United States
12173,Manistee,44.244,-86.3242,9.422,United States
12174,Fort Stockton,30.8926,-102.8847,9.421,United States
12175,Erwin,36.1456,-82.4116,9.421,United States
12176,Castelli,-25.9495,-60.6166,9.421,Argentina
12177,Mount Airy,39.3742,-77.1534,9.416,United States
12178,Itasca,41.9773,-88.0182,9.416,United States
12179,Lititz,40.154,-76.3044,9.415,United States
12180,Steger,41.4723,-87.6183,9.411,United States
12181,Little Falls,45.9835,-94.3599,9.411,United States
12182,Mission,39.027,-94.6568,9.409,United States
12183,The Village,35.5706,-97.5567,9.407,United States
12184,Harahan,29.9374,-90.203,9.406,United States
12185,Westwood,42.303,-85.6286,9.405,United States
12186,Yorkshire,38.7882,-77.4495,9.402,United States
12187,Budd Lake,40.8733,-74.7374,9.401,United States
12188,Fayetteville,35.149,-86.5634,9.4,United States
12189,Emerald,-23.5122,148.1673,9.398,Australia
12190,Rice Lake,45.4863,-91.7447,9.393,United States
12191,Lambertville,41.7502,-83.625,9.386,United States
12192,Stonegate,39.5357,-104.8032,9.379,United States
12193,Girard,41.1666,-80.6963,9.378,United States
12194,Marlton,38.762,-76.7857,9.374,United States
12195,Le Mars,42.7809,-96.1743,9.37,United States
12196,Good Hope,33.7706,-117.2772,9.369,United States
12197,Redlands,39.0885,-108.6581,9.367,United States
12198,La Plata,38.5352,-76.9701,9.365,United States
12199,Cloverdale,38.7962,-123.0154,9.362,United States
12200,Gore,8.149,35.537,9.352,Ethiopia
12201,Orlu,5.7837,7.0333,9.351,Nigeria
12202,Union,34.7234,-81.6247,9.348,United States
12203,Boonville,38.9588,-92.7471,9.344,United States
12204,Anthony,32.0132,-106.5984,9.339,United States
12205,Amherst,45.8166,-64.2166,9.336,Canada
12206,Medulla,27.957,-81.9866,9.335,United States
12207,Louisville,40.837,-81.2644,9.335,United States
12208,Flossmoor,41.5391,-87.6857,9.332,United States
12209,Bethalto,38.9014,-90.0467,9.327,United States
12210,Gunbarrel,40.0634,-105.1714,9.321,United States
12211,North College Hill,39.2173,-84.5518,9.309,United States
12212,Victoria,44.8634,-93.6586,9.305,United States
12213,Independent Hill,38.6404,-77.409,9.304,United States
12214,Fairview,45.5471,-122.4391,9.302,United States
12215,Muncy,41.2021,-76.7854,9.299,United States
12216,Logan,37.8509,-81.9857,9.299,United States
12217,Monmouth,40.9142,-90.642,9.293,United States
12218,Fort Polk South,31.0512,-93.2159,9.293,United States
12219,Saline,42.1737,-83.7782,9.291,United States
12220,Gloucester Point,37.2766,-76.5043,9.291,United States
12221,Laurel,27.1446,-82.4618,9.283,United States
12222,Bohemia,40.7717,-73.1271,9.282,United States
12223,White Meadow Lake,40.924,-74.5121,9.281,United States
12224,Dillon,34.423,-79.369,9.281,United States
12225,Lynwood,41.5234,-87.5508,9.279,United States
12226,Hartland,43.1027,-88.34,9.279,United States
12227,Swan Hill,-35.3396,143.54,9.276,Australia
12228,Tomah,43.988,-90.4996,9.275,United States
12229,Middletown,40.201,-76.7289,9.27,United States
12230,Rensselaer,42.6465,-73.7328,9.264,United States
12231,Woodmoor,39.1063,-104.8456,9.264,United States
12232,Brandon,43.5928,-96.5799,9.263,United States
12233,College Place,46.0418,-118.3879,9.258,United States
12234,Ulladulla,-35.3495,150.47,9.25,Australia
12235,Cairo,30.879,-84.205,9.244,United States
12236,Kapuskasing,49.4167,-82.4333,9.24,Canada
12237,Cape Elizabeth,43.5891,-70.238,9.235,United States
12238,Northwest Harborcreek,42.1493,-79.9946,9.233,United States
12239,Chesapeake Ranch Estates,38.3574,-76.4147,9.229,United States
12240,Viera West,28.243,-80.7368,9.228,United States
12241,Ecorse,42.2489,-83.1399,9.226,United States
12242,Jersey Shore,41.2012,-77.2666,9.222,United States
12243,Basalt,39.3663,-107.0413,9.222,United States
12244,Bloomingdale,36.5793,-82.5096,9.222,United States
12245,Elwood,40.2743,-85.8371,9.218,United States
12246,Powdersville,34.7825,-82.4958,9.216,United States
12247,Lowell,36.2563,-94.1518,9.215,United States
12248,Red Bank,33.9296,-81.2321,9.214,United States
12249,Melissa,33.289,-96.5573,9.212,United States
12250,Highland Park,32.8311,-96.8012,9.208,United States
12251,Little River,33.8787,-78.6393,9.208,United States
12252,Brownsville,35.589,-89.2578,9.206,United States
12253,Frankfort Square,41.5221,-87.8033,9.205,United States
12254,Corozal,18.3411,-66.3124,9.203,Puerto Rico
12255,Lake Mohawk,41.015,-74.6639,9.203,United States
12256,Blackstone,42.0399,-71.5313,9.201,United States
12257,Lenoir City,35.811,-84.2817,9.199,United States
12258,Sullivan,38.2127,-91.1637,9.198,United States
12259,Jeannette,40.3277,-79.6139,9.19,United States
12260,Indianola,33.4492,-90.6447,9.19,United States
12261,Fultondale,33.6177,-86.8015,9.19,United States
12262,Sans Souci,34.8901,-82.4241,9.187,United States
12263,Larkfield-Wikiup,38.513,-122.7536,9.184,United States
12264,Cold Springs,39.6927,-119.9775,9.184,United States
12265,Pryor Creek,36.2998,-95.3102,9.179,United States
12266,Murphysboro,37.7679,-89.3321,9.173,United States
12267,San Elizario,31.5793,-106.2632,9.173,United States
12268,St. Marys,40.5475,-84.3931,9.169,United States
12269,Helotes,29.5693,-98.6956,9.169,United States
12270,Harrisburg,37.7374,-88.5457,9.168,United States
12271,Independence,37.2118,-95.7328,9.166,United States
12272,Tiburon,37.8854,-122.4637,9.165,United States
12273,Fair Oaks,33.9193,-84.5444,9.159,United States
12274,Grosse Pointe Farms,42.4067,-82.8992,9.158,United States
12275,Thief River Falls,48.1112,-96.1771,9.156,United States
12276,Kodiak,57.7934,-152.406,9.156,United States
12277,Washington Terrace,41.1683,-111.9783,9.152,United States
12278,Boiling Springs,35.045,-81.9779,9.152,United States
12279,Madeira,39.1854,-84.3734,9.149,United States
12280,Beverly Hills,28.9175,-82.4541,9.144,United States
12281,West Tawakoni,32.8976,-96.0218,9.143,United States
12282,Scaggsville,39.1416,-76.8843,9.142,United States
12283,Eagle Point,42.4677,-122.8016,9.139,United States
12284,Plymouth,42.3719,-83.468,9.138,United States
12285,Guthrie,35.8424,-97.4354,9.123,United States
12286,LaSalle,41.3575,-89.0718,9.12,United States
12287,Kings Grant,34.2665,-77.8659,9.119,United States
12288,Meadowbrook,33.3933,-86.7041,9.115,United States
12289,Cabo Rojo,18.0868,-67.1482,9.11,Puerto Rico
12290,Menaka,15.9167,2.4,9.11,Mali
12291,St. Augustine Shores,29.8039,-81.3086,9.099,United States
12292,Waseca,44.0826,-93.5025,9.098,United States
12293,Fairmont,43.6441,-94.4621,9.093,United States
12294,Groton,41.339,-72.0727,9.092,United States
12295,Fair Oaks Ranch,29.7468,-98.6375,9.091,United States
12296,Colac,-38.3395,143.58,9.089,Australia
12297,Fallston,39.5332,-76.4452,9.082,United States
12298,Ayr,-19.5702,147.3995,9.078,Australia
12299,St. Anthony,45.0277,-93.2174,9.077,United States
12300,Dauphin,51.15,-100.05,9.077,Canada
12301,Hillview,38.0562,-85.6847,9.076,United States
12302,Brunswick,39.318,-77.6253,9.067,United States
12303,Madras,44.6425,-121.1316,9.059,United States
12304,Greenwood,35.2134,-94.2407,9.054,United States
12305,Fort Irwin,35.2476,-116.6834,9.053,United States
12306,Wakefield-Peacedale,41.4461,-71.5004,9.044,United States
12307,Brewer,44.7835,-68.7352,9.043,United States
12308,Chester,34.705,-81.2132,9.039,United States
12309,Namsos,64.4833,11.5,9.035,Norway
12310,Rapid Valley,44.0674,-103.1225,9.034,United States
12311,Garrison,39.4023,-76.7514,9.033,United States
12312,White City,42.4317,-122.8322,9.03,United States
12313,Dexter,36.7928,-89.9634,9.029,United States
12314,Oakbrook,38.9996,-84.6797,9.025,United States
12315,Tuba City,36.125,-111.2467,9.022,United States
12316,Manteno,41.2471,-87.8457,9.021,United States
12317,Salisbury,42.8465,-70.8616,9.021,United States
12318,Waihee-Waiehu,20.9188,-156.5063,9.017,United States
12319,Mechanicsburg,40.2115,-77.006,9.016,United States
12320,Walterboro,32.901,-80.676,9.013,United States
12321,Shelby,40.8847,-82.6578,9.011,United States
12322,Audubon,40.1304,-75.428,9.01,United States
12323,Star,43.7018,-116.4939,9.009,United States
12324,Cypress Gardens,28.0036,-81.6858,9.006,United States
12325,Aliquippa,40.6155,-80.2547,9.006,United States
12326,St. Stephens,35.7641,-81.2746,9.004,United States
12327,Bridgewater,41.9888,-70.9718,9.003,United States
12328,Picnic Point,47.8745,-122.3079,9.002,United States
12329,Olney,38.7285,-88.0838,9.002,United States
12330,Merrydale,30.4998,-91.1081,9.001,United States
12331,Plainville,42.0141,-71.3364,9.0,United States
12332,Ville Platte,30.6901,-92.2744,8.996,United States
12333,Chanute,37.6695,-95.4621,8.994,United States
12334,Oakwood,39.7202,-84.1733,8.993,United States
12335,Chamical,-30.3496,-66.3167,8.989,Argentina
12336,Rigby,43.6735,-111.9126,8.987,United States
12337,Franklin,41.3936,-79.8425,8.984,United States
12338,Montecito,34.4382,-119.6286,8.984,United States
12339,Rotonda,26.8845,-82.2791,8.981,United States
12340,Oak Hills Place,30.369,-91.0887,8.98,United States
12341,Newmarket,43.0691,-70.9516,8.977,United States
12342,Sheffield Lake,41.4884,-82.0978,8.976,United States
12343,Carencro,30.3126,-92.0387,8.973,United States
12344,Triangle,38.5483,-77.3195,8.972,United States
12345,Succasunna,40.8507,-74.6596,8.971,United States
12346,Garden City,32.0867,-81.1773,8.97,United States
12347,Brigantine,39.4138,-74.3787,8.963,United States
12348,Shiprock,36.7924,-108.7005,8.956,United States
12349,Beckett Ridge,39.3448,-84.4381,8.955,United States
12350,Fairview,33.1399,-96.6117,8.95,United States
12351,Park Ridge,41.0352,-74.0423,8.944,United States
12352,Sodankyla,67.4171,26.6,8.942,Finland
12353,Cresskill,40.9405,-73.9596,8.935,United States
12354,Live Oak,39.2788,-121.6624,8.935,United States
12355,Hickam Housing,21.3311,-157.9475,8.931,United States
12356,Sheffield,34.7559,-87.7007,8.93,United States
12357,Chatham,40.7405,-74.3838,8.928,United States
12358,Navasota,30.3874,-96.0895,8.927,United States
12359,Memphis,27.5435,-82.5607,8.926,United States
12360,Abdurahmoni Jomi,37.9794,68.689,8.925,Tajikistan
12361,Berkeley,38.7438,-90.3361,8.92,United States
12362,Oakville,41.5923,-73.0858,8.918,United States
12363,Olmsted Falls,41.3658,-81.9042,8.912,United States
12364,Rock Falls,41.7724,-89.6928,8.911,United States
12365,Bithlo,28.5644,-81.1074,8.904,United States
12366,Glencoe,42.1347,-87.7641,8.9,United States
12367,Plymouth,43.7451,-87.9656,8.9,United States
12368,Wharton,29.3138,-96.1044,8.899,United States
12369,Scotchtown,41.4759,-74.3682,8.897,United States
12370,Villas,39.0157,-74.935,8.895,United States
12371,St. Albans,44.8118,-73.0846,8.892,United States
12372,Grinnell,41.7361,-92.7244,8.892,United States
12373,Sutherlin,43.3884,-123.3231,8.891,United States
12374,Golden Hills,35.1512,-118.5024,8.889,United States
12375,Berthoud,40.3061,-105.0404,8.889,United States
12376,Airmont,41.0992,-74.099,8.888,United States
12377,Glenshaw,40.5391,-79.9735,8.886,United States
12378,Kemijarvi,66.6667,27.4167,8.883,Finland
12379,Glenwood,41.5412,-87.6119,8.88,United States
12380,La Grange,38.3987,-85.375,8.877,United States
12381,Matawan,40.4127,-74.2365,8.869,United States
12382,Rawlins,41.7849,-107.2265,8.869,United States
12383,Hamilton,-37.7312,142.0234,8.869,Australia
12384,Albion,42.2478,-84.7572,8.865,United States
12385,Sellersburg,38.4028,-85.7706,8.86,United States
12386,Micco,27.8683,-80.51,8.859,United States
12387,New Richmond,45.1229,-92.5339,8.859,United States
12388,Pitman,39.7335,-75.1306,8.846,United States
12389,Quakertown,40.4398,-75.3456,8.843,United States
12390,Lexington,37.7825,-79.444,8.841,United States
12391,Wesley Chapel,34.9984,-80.6906,8.841,United States
12392,Waverly,42.725,-92.4708,8.841,United States
12393,Canonsburg,40.2643,-80.1868,8.837,United States
12394,Seabrook,42.887,-70.8612,8.834,United States
12395,Kearney,39.355,-94.3594,8.834,United States
12396,Siteia,35.2004,26.0986,8.833,Greece
12397,Makaha,21.4735,-158.2103,8.832,United States
12398,Leesville,31.1398,-93.2741,8.828,United States
12399,Woodway,31.4988,-97.2314,8.825,United States
12400,Earlimart,35.8824,-119.2715,8.824,United States
12401,Graham,33.1017,-98.5778,8.819,United States
12402,Alderwood Manor,47.8147,-122.2676,8.817,United States
12403,Seaside,45.9888,-123.9215,8.817,United States
12404,Calimesa,33.9874,-117.0542,8.817,United States
12405,Port Townsend,48.122,-122.7872,8.804,United States
12406,Sultan,47.8708,-121.8044,8.803,United States
12407,Edgewater Park,40.054,-74.9117,8.799,United States
12408,Midland,47.1734,-122.412,8.792,United States
12409,Quincy,30.5659,-84.5857,8.791,United States
12410,Perry Heights,40.7978,-81.468,8.788,United States
12411,Robertsdale,30.5534,-87.7022,8.784,United States
12412,Burlington,48.4677,-122.3298,8.783,United States
12413,Susanville,40.4205,-120.6129,8.783,United States
12414,Shannon,52.7038,-8.8641,8.781,Ireland
12415,Jerseyville,39.118,-90.3276,8.777,United States
12416,Woodburn,38.8503,-77.2322,8.774,United States
12417,Franklin,36.6831,-76.9386,8.773,United States
12418,Gresham Park,33.7053,-84.3155,8.772,United States
12419,Zimmerman,45.4416,-93.5981,8.771,United States
12420,Harrodsburg,37.7654,-84.8474,8.77,United States
12421,Cape St. Claire,39.0433,-76.4471,8.769,United States
12422,Richlands,37.0879,-81.808,8.768,United States
12423,Scott,30.2399,-92.0947,8.768,United States
12424,Closter,40.9733,-73.9604,8.766,United States
12425,Long Hill,40.6838,-74.4878,8.763,United States
12426,Riverdale,41.1734,-112.0024,8.758,United States
12427,Murrells Inlet,33.5567,-79.0591,8.752,United States
12428,Palm Beach,26.6932,-80.0406,8.751,United States
12429,Pineville,35.0864,-80.8915,8.746,United States
12430,Old Orchard Beach,43.5239,-70.3904,8.745,United States
12431,Center Moriches,40.8015,-72.796,8.743,United States
12432,Riverside,41.831,-87.8169,8.742,United States
12433,Mahopac,41.3684,-73.7401,8.742,United States
12434,Pike Creek,39.7485,-75.6953,8.74,United States
12435,Rhinelander,45.636,-89.4256,8.738,United States
12436,Commerce,33.2421,-95.8991,8.736,United States
12437,Livingston,45.6665,-110.5538,8.735,United States
12438,Pine Lake Park,40.0017,-74.2595,8.732,United States
12439,Edgemere,39.2273,-76.459,8.732,United States
12440,Holualoa,19.6238,-155.9269,8.732,United States
12441,Westampton,40.0168,-74.8213,8.73,United States
12442,North Sarasota,27.3711,-82.5177,8.728,United States
12443,Ivins,37.1742,-113.6809,8.726,United States
12444,Montvale,41.0529,-74.0499,8.724,United States
12445,Edgewood,39.0091,-84.5604,8.72,United States
12446,Heath,32.8443,-96.4679,8.72,United States
12447,Lake Villa,42.4184,-88.0836,8.716,United States
12448,Clarendon Hills,41.798,-87.9569,8.712,United States
12449,Claymont,39.8032,-75.4606,8.707,United States
12450,Kirby,29.4611,-98.386,8.705,United States
12451,Orange Park,30.1706,-81.7041,8.705,United States
12452,West Frankfort,37.8997,-88.9301,8.703,United States
12453,Fountain Inn,34.6995,-82.1999,8.688,United States
12454,Rio Vista,38.1761,-121.7034,8.686,United States
12455,Stuttgart,34.4963,-91.5486,8.685,United States
12456,South Kensington,39.0188,-77.0785,8.684,United States
12457,Perryton,36.3932,-100.7974,8.681,United States
12458,Clayton,39.6627,-75.0782,8.676,United States
12459,Lindstrom,45.3871,-92.8477,8.664,United States
12460,Fairless Hills,40.1784,-74.8524,8.663,United States
12461,Perryville,37.7263,-89.8759,8.66,United States
12462,Mayo,38.9041,-76.518,8.656,United States
12463,Bonadelle Ranchos-Madera Ranchos,36.9596,-119.8893,8.647,United States
12464,Clinton,38.3716,-93.7679,8.646,United States
12465,La Libertad,16.7804,-90.12,8.646,Guatemala
12466,Lake Park,26.7998,-80.0685,8.645,United States
12467,Elsmere,38.9949,-84.6017,8.644,United States
12468,Orrville,40.8482,-81.7747,8.643,United States
12469,Frostburg,39.6506,-78.9269,8.642,United States
12470,Rockland,44.1274,-69.1369,8.642,United States
12471,Birch Bay,48.923,-122.7543,8.642,United States
12472,Bridgeport,39.3036,-80.2477,8.635,United States
12473,East Grand Forks,47.9284,-97.0138,8.631,United States
12474,Monroe,41.3198,-74.1848,8.63,United States
12475,San Sebastian,18.3355,-66.9949,8.614,Puerto Rico
12476,Ladue,38.6378,-90.3815,8.612,United States
12477,Cortez,37.3502,-108.577,8.603,United States
12478,Wagoner,35.9641,-95.3791,8.603,United States
12479,Princeton,38.3552,-87.5784,8.602,United States
12480,Hampstead,42.8821,-71.171,8.601,United States
12481,Temperance,41.7653,-83.5755,8.599,United States
12482,Laurel,45.6734,-108.7707,8.596,United States
12483,North Madison,41.8298,-81.0511,8.593,United States
12484,Dumbarton,37.613,-77.5065,8.584,United States
12485,Nevada,37.8445,-94.3492,8.581,United States
12486,Los Altos Hills,37.3672,-122.139,8.58,United States
12487,Morrisville,40.2074,-74.78,8.578,United States
12488,Farmville,37.2959,-78.4002,8.577,United States
12489,Detroit Lakes,46.806,-95.8449,8.575,United States
12490,Sanatoga,40.2498,-75.5886,8.573,United States
12491,Des Peres,38.5973,-90.4482,8.573,United States
12492,Kingaroy,-26.539,151.8406,8.573,Australia
12493,North Haledon,40.9628,-74.1844,8.57,United States
12494,Tallulah,32.4067,-91.1915,8.569,United States
12495,Georgetown,42.724,-70.9821,8.569,United States
12496,Indian Harbour Beach,28.1529,-80.5976,8.566,United States
12497,Monett,36.9221,-93.9259,8.562,United States
12498,Inverell,-29.7668,151.1126,8.561,Australia
12499,Buckhannon,38.9927,-80.2282,8.56,United States
12500,Signal Mountain,35.1449,-85.3457,8.56,United States
12501,Chos Malal,-37.383,-70.2666,8.556,Argentina
12502,Perkasie,40.3719,-75.292,8.555,United States
12503,Miramar Beach,30.3854,-86.3443,8.555,United States
12504,Westwego,29.9058,-90.1434,8.549,United States
12505,Corrales,35.2366,-106.6191,8.549,United States
12506,Wyoming,39.2296,-84.4814,8.536,United States
12507,Celebration,28.3102,-81.551,8.536,United States
12508,Port Wentworth,32.1942,-81.1984,8.534,United States
12509,Bay Minette,30.893,-87.7912,8.532,United States
12510,Clinton,35.5058,-98.9724,8.529,United States
12511,Mount Vista,45.7373,-122.6315,8.525,United States
12512,Prairie du Sac,43.292,-89.7352,8.523,United States
12513,Willowbrook,41.7635,-87.9456,8.521,United States
12514,Aspen,39.1948,-106.837,8.521,United States
12515,Evergreen,39.6349,-105.3356,8.516,United States
12516,Silver Springs Shores,29.1031,-82.005,8.508,United States
12517,Floris,38.9347,-77.4083,8.507,United States
12518,White Horse,40.192,-74.7022,8.505,United States
12519,Hazard,37.2583,-83.1976,8.502,United States
12520,Hoquiam,46.9863,-123.9023,8.5,United States
12521,Oranjemund,-28.5495,16.43,8.496,Namibia
12522,Moundsville,39.9221,-80.7422,8.494,United States
12523,Yarmouth,43.7978,-70.1719,8.494,United States
12524,Sunset Hills,38.531,-90.4088,8.492,United States
12525,San Antonio Oeste,-40.7329,-64.9333,8.492,Argentina
12526,Glens Falls North,43.335,-73.6825,8.49,United States
12527,Lake City,33.8676,-79.7533,8.489,United States
12528,Beaver Falls,40.762,-80.3225,8.483,United States
12529,Pleasant Hill,38.8061,-94.2654,8.477,United States
12530,Corning,39.9282,-122.182,8.473,United States
12531,Willow Street,39.9809,-76.2705,8.472,United States
12532,Fern Park,28.6484,-81.3457,8.469,United States
12533,Geneseo,42.799,-77.8095,8.468,United States
12534,Monticello,40.7455,-86.7669,8.468,United States
12535,Gonzales,36.506,-121.443,8.466,United States
12536,Mount Pleasant,40.9625,-91.5453,8.465,United States
12537,Spotswood,40.3949,-74.3919,8.456,United States
12538,Goundam,16.417,-3.6666,8.456,Mali
12539,McFarland,43.0196,-89.2868,8.449,United States
12540,St. Johns,43.0001,-84.5563,8.448,United States
12541,Humboldt,35.8255,-88.9043,8.448,United States
12542,Carbondale,41.5714,-75.5048,8.447,United States
12543,Sheridan,45.0956,-123.3973,8.446,United States
12544,Westlake Village,34.1369,-118.8221,8.44,United States
12545,Kensington,41.6298,-72.7714,8.433,United States
12546,Paris,39.6148,-87.6905,8.431,United States
12547,University of Virginia,38.0405,-78.5163,8.426,United States
12548,Oakland,35.2256,-89.5372,8.426,United States
12549,Progress Village,27.8832,-82.3593,8.425,United States
12550,Gridley,39.3622,-121.6971,8.424,United States
12551,Litchfield,42.843,-71.455,8.424,United States
12552,Upper Saddle River,41.0633,-74.0986,8.415,United States
12553,Kulpsville,40.244,-75.3407,8.414,United States
12554,Highland Heights,41.5518,-81.4691,8.414,United States
12555,Alamo Heights,29.4828,-98.4681,8.413,United States
12556,Hawthorn Woods,42.2313,-88.0623,8.412,United States
12557,Mason,42.5806,-84.4427,8.409,United States
12558,Sturgeon Bay,44.8228,-87.3661,8.405,United States
12559,Paw Paw,42.2146,-85.8918,8.4,United States
12560,Tuscumbia,34.7204,-87.7035,8.398,United States
12561,East York,39.9687,-76.6759,8.395,United States
12562,Cohasset,42.2363,-70.8189,8.393,United States
12563,Gaylord,45.0214,-84.6803,8.393,United States
12564,Jessup,39.1457,-76.7745,8.392,United States
12565,Runnemede,39.8521,-75.0739,8.39,United States
12566,Congers,41.1484,-73.9456,8.389,United States
12567,Greenville,41.88,-71.5549,8.388,United States
12568,Riverside,41.0319,-73.5827,8.385,United States
12569,Socorro,34.0543,-106.9066,8.383,United States
12570,Chester,37.92,-89.826,8.378,United States
